application_id,gender,age,region,income,credit_score,loan_amount,employment_type,existing_loans,rejected
APP101508,Male,49,Tier3,52992.0,787.0,519348.0,Self-employed,4,1
APP101509,Female,41,Tier3,70229.0,658.0,190733.0,Salaried,0,0
APP101510,Male,38,Tier3,32284.0,583.0,210551.0,Self-employed,2,1
APP101511,Male,36,Tier2,59083.0,780.0,207463.0,Salaried,3,0
APP101512,Female,42,Tier1,68990.0,640.0,220240.0,Salaried,0,1
APP101513,Female,33,Tier2,19355.0,707.0,298316.0,Salaried,4,1
APP101514,Female,34,Tier1,68699.0,747.0,107992.0,Self-employed,3,0
APP101515,Male,33,Tier1,21519.0,718.0,462654.0,Salaried,1,0
APP101516,Male,22,Tier1,52648.0,504.0,278277.0,Salaried,2,0
APP101517,Female,61,Tier3,31732.0,736.0,671870.0,Self-employed,4,1
APP101518,Male,32,Tier2,83625.0,672.0,123964.0,Self-employed,4,0
APP101519,Male,29,Tier3,31858.0,654.0,538480.0,Self-employed,4,0
APP101520,Male,28,Tier3,21996.0,671.0,508702.0,Self-employed,4,1
APP101521,Male,64,Tier3,57667.0,551.0,238247.0,Self-employed,3,1
APP101522,Female,42,Tier1,46726.0,695.0,240741.0,Self-employed,4,1
APP101523,Female,36,Tier3,24908.0,571.0,161805.0,Salaried,4,1
APP101524,Female,39,Tier3,65516.0,657.0,163527.0,Salaried,0,1
APP101525,Male,25,Tier3,15170.0,693.0,299909.0,Salaried,3,1
APP101526,Male,35,Tier1,34275.0,766.0,303104.0,Salaried,1,0
APP101527,Male,32,Tier1,43496.0,614.0,59647.0,Salaried,2,0
APP101528,Male,56,Tier3,71044.0,796.0,644026.0,Salaried,0,1
APP101529,Male,24,Tier1,80909.0,756.0,261072.0,Salaried,3,1
APP101530,Male,40,Tier2,77056.0,646.0,309842.0,Self-employed,4,1
APP101531,Male,55,Tier2,51935.0,591.0,206064.0,Self-employed,2,1
APP101532,Female,57,Tier1,15000.0,564.0,259949.0,Salaried,3,1
APP101533,Female,44,Tier1,62817.0,702.0,246318.0,Unemployed,1,1
APP101534,Male,31,Tier3,84411.0,621.0,299560.0,Salaried,3,1
APP101535,Male,36,Tier3,79676.0,776.0,297812.0,Salaried,0,1
APP101536,Female,31,Tier3,64259.0,626.0,420730.0,Salaried,4,1
APP101537,Female,50,Tier1,31210.0,608.0,334083.0,Salaried,1,1
APP101538,Female,34,Tier1,44494.0,699.0,405642.0,Salaried,2,1
APP101539,Male,49,Tier2,93676.0,625.0,298528.0,Self-employed,4,1
APP101540,Female,50,Tier2,26665.0,681.0,334688.0,Salaried,0,1
APP101541,Male,62,Tier1,32043.0,759.0,263804.0,Salaried,4,1
APP101542,Male,37,Tier3,73851.0,689.0,450467.0,Salaried,3,1
APP101543,Male,63,Tier3,46377.0,690.0,348393.0,Salaried,4,1
APP101544,Male,39,Tier2,31365.0,696.0,276289.0,Self-employed,2,0
APP101545,Male,51,Tier2,85559.0,545.0,271813.0,Self-employed,1,1
APP101546,Male,50,Tier2,64221.0,711.0,283614.0,Self-employed,2,1
APP101547,Female,57,Tier1,47364.0,693.0,304567.0,Self-employed,2,0
APP101548,Male,42,Tier1,32085.0,751.0,291546.0,Salaried,4,0
APP101549,Male,56,Tier2,95948.0,728.0,216174.0,Salaried,2,0
APP101550,Male,37,Tier2,54511.0,664.0,414735.0,Self-employed,2,1
APP101551,Male,43,Tier2,82947.0,763.0,424211.0,Salaried,0,0
APP101552,Male,43,Tier3,72873.0,657.0,567579.0,Salaried,1,1
APP101553,Male,52,Tier1,44582.0,700.0,209456.0,Salaried,2,0
APP101554,Male,48,Tier1,44741.0,655.0,399966.0,Self-employed,1,1
APP101555,Female,25,Tier1,83926.0,717.0,50000.0,Salaried,1,0
APP101556,Female,56,Tier1,84250.0,650.0,424356.0,Unemployed,0,1
APP101557,Male,54,Tier2,17462.0,812.0,81513.0,Salaried,4,0
APP101558,Female,26,Tier3,65996.0,841.0,152350.0,Salaried,4,0
APP101559,Female,63,Tier3,52576.0,750.0,349834.0,Salaried,1,1
APP101560,Female,50,Tier2,34334.0,803.0,206775.0,Salaried,0,0
APP101561,Female,25,Tier2,60235.0,557.0,186247.0,Salaried,4,1
APP101562,Female,43,Tier1,28008.0,566.0,227278.0,Self-employed,4,1
APP101563,Female,57,Tier2,45671.0,654.0,409444.0,Salaried,4,1
APP101564,Female,34,Tier1,39031.0,683.0,160066.0,Salaried,2,0
APP101565,Male,62,Tier3,45004.0,664.0,291877.0,Salaried,3,1
APP101566,Male,39,Tier2,53570.0,549.0,243202.0,Salaried,3,1
APP101567,Male,31,Tier1,34689.0,772.0,422984.0,Unemployed,1,0
APP101568,Male,37,Tier1,86464.0,850.0,427188.0,Salaried,2,0
APP101569,Male,44,Tier1,64866.0,782.0,50000.0,Self-employed,1,0
APP101570,Male,51,Tier3,90891.0,767.0,456766.0,Salaried,3,0
APP101571,Female,61,Tier1,51798.0,698.0,208387.0,Salaried,4,1
APP101572,Female,30,Tier1,44024.0,613.0,335444.0,Self-employed,0,1
APP101573,Female,63,Tier1,90168.0,686.0,159164.0,Salaried,0,1
APP101574,Male,44,Tier3,43439.0,848.0,355670.0,Self-employed,1,0
APP101575,Male,27,Tier2,51434.0,652.0,682702.0,Salaried,0,0
APP101576,Female,61,Tier2,69401.0,644.0,319075.0,Salaried,0,0
APP101577,Female,37,Tier2,30245.0,769.0,231023.0,Unemployed,4,1
APP101578,Female,48,Tier1,69226.0,774.0,265176.0,Salaried,2,0
APP101579,Female,52,Tier3,66667.0,612.0,79646.0,Unemployed,3,1
APP101580,Female,22,Tier1,80387.0,659.0,517344.0,Unemployed,2,1
APP101581,Male,31,Tier1,72801.0,640.0,346932.0,Salaried,3,1
APP101582,Male,51,Tier2,81000.0,686.0,142665.0,Salaried,3,1
APP101583,Male,35,Tier1,52792.0,768.0,147552.0,Self-employed,0,0
APP101584,Female,22,Tier1,37747.0,616.0,302292.0,Salaried,0,1
APP101585,Female,23,Tier3,97200.0,767.0,439799.0,Self-employed,2,0
APP101586,Male,57,Tier2,24466.0,688.0,127352.0,Salaried,1,1
APP101587,Female,28,Tier1,26470.0,850.0,467011.0,Salaried,4,0
APP101588,Male,26,Tier1,66303.0,706.0,286255.0,Salaried,1,1
APP101589,Male,46,Tier2,87500.0,672.0,160463.0,Self-employed,1,0
APP101590,Male,27,Tier1,58791.0,726.0,229846.0,Self-employed,2,0
APP101591,Male,50,Tier1,74986.0,653.0,562283.0,Self-employed,0,1
APP101592,Female,45,Tier2,15084.0,536.0,91768.0,Salaried,4,1
APP101593,Male,49,Tier2,45009.0,661.0,190216.0,Salaried,0,0
APP101594,Female,43,Tier3,17521.0,659.0,442888.0,Salaried,4,1
APP101595,Female,55,Tier2,70608.0,553.0,332469.0,Salaried,3,0
APP101596,Male,49,Tier1,24055.0,674.0,181314.0,Salaried,4,0
APP101597,Male,39,Tier2,29444.0,515.0,444719.0,Salaried,1,0
APP101598,Female,22,Tier2,65281.0,652.0,451844.0,Salaried,4,0
APP101599,Male,33,Tier1,76236.0,699.0,349709.0,Salaried,4,1
APP101600,Female,27,Tier2,51821.0,688.0,208141.0,Self-employed,2,1
APP101601,Male,22,Tier1,66403.0,647.0,231254.0,Salaried,1,0
APP101602,Female,33,Tier3,65756.0,673.0,342701.0,Unemployed,0,1
APP101603,Female,30,Tier3,50691.0,617.0,103211.0,Salaried,0,0
APP101604,Male,25,Tier2,33106.0,681.0,499168.0,Salaried,2,0
APP101605,Male,35,Tier3,66298.0,685.0,555031.0,Self-employed,4,1
APP101606,Female,43,Tier3,67262.0,608.0,264607.0,Salaried,2,1
APP101607,Male,29,Tier1,72880.0,701.0,353416.0,Self-employed,4,0
APP101608,Male,33,Tier2,61241.0,701.0,477870.0,Salaried,3,1
APP101609,Male,22,Tier2,31630.0,667.0,593334.0,Salaried,3,1
APP101610,Male,24,Tier1,68807.0,850.0,533547.0,Self-employed,3,0
APP101611,Female,28,Tier2,54972.0,669.0,50000.0,Salaried,4,1
APP101612,Female,41,Tier1,45345.0,658.0,252667.0,Salaried,4,1
APP101613,Male,50,Tier3,49107.0,646.0,375103.0,Salaried,0,0
APP101614,Female,55,Tier2,41195.0,602.0,225867.0,Salaried,2,1
APP101615,Male,49,Tier3,72777.0,735.0,567415.0,Salaried,2,1
APP101616,Male,48,Tier2,26638.0,625.0,544406.0,Self-employed,4,0
APP101617,Female,62,Tier1,35130.0,635.0,177610.0,Salaried,1,1
APP101618,Female,32,Tier3,48425.0,637.0,275640.0,Unemployed,4,1
APP101619,Male,56,Tier1,87275.0,601.0,187567.0,Salaried,2,1
APP101620,Male,62,Tier1,76086.0,540.0,270731.0,Salaried,4,1
APP101621,Male,46,Tier2,22183.0,643.0,266185.0,Salaried,3,0
APP101622,Female,58,Tier2,82027.0,750.0,443139.0,Self-employed,1,0
APP101623,Male,27,Tier1,81988.0,696.0,166730.0,Self-employed,4,0
APP101624,Male,59,Tier1,31520.0,805.0,50000.0,Salaried,0,0
APP101625,Female,46,Tier1,15000.0,740.0,59319.0,Salaried,0,0
APP101626,Male,31,Tier1,53556.0,722.0,145755.0,Self-employed,2,1
APP101627,Male,24,Tier1,77448.0,831.0,201646.0,Salaried,1,0
APP101628,Male,52,Tier2,86825.0,672.0,328076.0,Salaried,0,0
APP101629,Male,40,Tier1,37583.0,685.0,138031.0,Self-employed,4,0
APP101630,Male,35,Tier1,90040.0,679.0,118335.0,Salaried,0,0
APP101631,Female,38,Tier2,15000.0,804.0,160583.0,Self-employed,2,0
APP101632,Female,64,Tier2,47639.0,680.0,132652.0,Self-employed,1,0
APP101633,Female,40,Tier1,46656.0,628.0,216826.0,Salaried,1,0
APP101634,Female,25,Tier1,78047.0,727.0,210407.0,Salaried,1,0
APP101635,Male,34,Tier1,80966.0,615.0,403359.0,Salaried,1,0
APP101636,Male,28,Tier3,74084.0,723.0,151571.0,Self-employed,3,0
APP101637,Female,51,Tier1,27989.0,713.0,246361.0,Salaried,1,0
APP101638,Male,56,Tier1,72252.0,665.0,218247.0,Salaried,3,1
APP101639,Female,58,Tier2,65181.0,725.0,421333.0,Salaried,2,1
APP101640,Female,49,Tier1,21575.0,561.0,276858.0,Salaried,3,1
APP101641,Male,55,Tier1,15000.0,693.0,457605.0,Salaried,2,0
APP101642,Male,39,Tier1,75760.0,643.0,127144.0,Salaried,1,1
APP101643,Male,48,Tier2,51398.0,850.0,292595.0,Salaried,2,0
APP101644,Male,26,Tier2,29296.0,692.0,213616.0,Salaried,3,0
APP101645,Male,45,Tier2,50837.0,632.0,116093.0,Self-employed,2,0
APP101646,Male,45,Tier3,62281.0,570.0,289873.0,Self-employed,4,0
APP101647,Female,23,Tier1,53343.0,784.0,559939.0,Salaried,2,1
APP101648,Female,45,Tier3,23960.0,652.0,172064.0,Salaried,1,1
APP101649,Female,53,Tier2,92711.0,617.0,280882.0,Salaried,0,0
APP101650,Male,37,Tier3,75084.0,707.0,103165.0,Salaried,1,0
APP101651,Male,45,Tier2,48292.0,732.0,81116.0,Unemployed,0,0
APP101652,Male,34,Tier2,49098.0,731.0,181912.0,Salaried,0,0
APP101653,Male,33,Tier1,62190.0,682.0,232503.0,Salaried,1,1
APP101654,Female,27,Tier2,32408.0,693.0,239163.0,Salaried,1,0
APP101655,Male,36,Tier1,61454.0,699.0,266096.0,Self-employed,4,0
APP101656,Male,56,Tier2,28385.0,707.0,52750.0,Salaried,3,1
APP101657,Female,62,Tier1,53589.0,714.0,206108.0,Unemployed,3,0
APP101658,Male,49,Tier1,31629.0,768.0,375264.0,Salaried,2,1
APP101659,Male,48,Tier3,32638.0,685.0,96263.0,Salaried,0,0
APP101660,Male,48,Tier2,87914.0,615.0,246728.0,Salaried,4,1
APP101661,Female,42,Tier2,56185.0,668.0,343927.0,Self-employed,2,1
APP101662,Female,40,Tier1,59148.0,740.0,182660.0,Salaried,2,0
APP101663,Male,48,Tier2,15000.0,537.0,351229.0,Unemployed,3,0
APP101664,Female,55,Tier3,43060.0,538.0,71831.0,Unemployed,0,1
APP101665,Female,39,Tier2,64224.0,753.0,433267.0,Salaried,2,0
APP101666,Female,46,Tier2,58883.0,802.0,354870.0,Salaried,3,1
APP101667,Male,42,Tier2,15000.0,579.0,308350.0,Salaried,3,1
APP101668,Male,34,Tier1,59143.0,688.0,468723.0,Self-employed,2,0
APP101669,Female,34,Tier2,62331.0,648.0,250598.0,Self-employed,4,1
APP101670,Male,25,Tier3,80675.0,659.0,207322.0,Salaried,4,1
APP101671,Female,40,Tier2,41895.0,704.0,505882.0,Unemployed,0,1
APP101672,Female,52,Tier2,15000.0,577.0,576115.0,Salaried,0,1
APP101673,Male,51,Tier2,35065.0,591.0,195984.0,Self-employed,2,0
APP101674,Female,64,Tier2,33059.0,656.0,282939.0,Self-employed,4,1
APP101675,Female,23,Tier3,69734.0,668.0,456756.0,Salaried,2,1
APP101676,Female,54,Tier2,15000.0,590.0,288278.0,Salaried,1,1
APP101677,Male,56,Tier2,46033.0,743.0,389188.0,Salaried,2,0
APP101678,Female,40,Tier2,83516.0,647.0,417061.0,Unemployed,4,1
APP101679,Male,34,Tier2,55144.0,646.0,215654.0,Salaried,0,0
APP101680,Female,37,Tier1,72926.0,703.0,362891.0,Self-employed,2,0
APP101681,Female,51,Tier2,22164.0,670.0,299071.0,Salaried,3,1
APP101682,Female,59,Tier3,22960.0,747.0,117470.0,Salaried,1,1
APP101683,Male,49,Tier2,83745.0,605.0,151552.0,Unemployed,0,1
APP101684,Male,44,Tier1,57024.0,568.0,202137.0,Salaried,3,1
APP101685,Male,50,Tier2,57065.0,655.0,439278.0,Self-employed,3,1
APP101686,Male,25,Tier2,32637.0,685.0,444204.0,Salaried,3,0
APP101687,Male,48,Tier1,57016.0,581.0,412487.0,Salaried,3,1
APP101688,Female,23,Tier2,32081.0,569.0,366017.0,Salaried,3,0
APP101689,Male,63,Tier2,78737.0,695.0,361924.0,Salaried,1,0
APP101690,Female,60,Tier3,109557.0,619.0,341634.0,Self-employed,0,1
APP101691,Female,43,Tier1,64679.0,564.0,361140.0,Salaried,4,1
APP101692,Male,38,Tier1,42301.0,757.0,371304.0,Salaried,1,0
APP101693,Female,53,Tier2,15000.0,629.0,89337.0,Salaried,4,1
APP101694,Female,49,Tier1,21311.0,772.0,181463.0,Self-employed,2,1
APP101695,Male,52,Tier2,86097.0,682.0,145662.0,Self-employed,2,0
APP101696,Male,44,Tier3,34416.0,704.0,466072.0,Self-employed,0,0
APP101697,Female,32,Tier1,47583.0,663.0,548115.0,Unemployed,4,1
APP101698,Female,25,Tier2,68107.0,468.0,50000.0,Salaried,2,0
APP101699,Female,34,Tier3,84646.0,589.0,534722.0,Salaried,4,1
APP101700,Female,44,Tier2,51008.0,670.0,313008.0,Salaried,3,1
APP101701,Female,40,Tier2,46907.0,709.0,451908.0,Salaried,0,1
APP101702,Male,43,Tier2,56432.0,537.0,375970.0,Self-employed,4,1
APP101703,Female,33,Tier1,42447.0,676.0,516059.0,Self-employed,2,1
APP101704,Male,62,Tier1,43524.0,590.0,331461.0,Salaried,0,1
APP101705,Female,37,Tier2,63238.0,699.0,95482.0,Unemployed,2,0
APP101706,Male,58,Tier2,58706.0,678.0,284149.0,Salaried,3,1
APP101707,Male,38,Tier1,97632.0,739.0,377348.0,Self-employed,3,1
APP101708,Female,41,Tier1,63777.0,765.0,267606.0,Salaried,1,0
APP101709,Male,47,Tier3,78023.0,717.0,398660.0,Self-employed,4,1
APP101710,Female,33,Tier1,33574.0,749.0,290145.0,Salaried,1,0
APP101711,Male,31,Tier2,65503.0,652.0,210674.0,Unemployed,2,1
APP101712,Female,38,Tier2,40540.0,850.0,137103.0,Unemployed,4,0
APP101713,Female,56,Tier2,62909.0,582.0,241228.0,Salaried,0,1
APP101714,Male,28,Tier1,68770.0,638.0,330686.0,Salaried,2,0
APP101715,Female,40,Tier1,55997.0,752.0,50000.0,Self-employed,2,0
APP101716,Male,50,Tier2,103147.0,740.0,182989.0,Salaried,3,1
APP101717,Female,52,Tier2,83560.0,719.0,50000.0,Salaried,3,1
APP101718,Female,40,Tier1,78545.0,734.0,207439.0,Salaried,3,0
APP101719,Female,25,Tier2,70286.0,513.0,479597.0,Self-employed,1,1
APP101720,Male,22,Tier2,90267.0,807.0,122083.0,Self-employed,2,0
APP101721,Male,42,Tier1,26261.0,664.0,405474.0,Salaried,0,0
APP101722,Female,56,Tier2,82406.0,780.0,727324.0,Unemployed,4,1
APP101723,Female,23,Tier1,35175.0,517.0,518031.0,Salaried,1,1
APP101724,Male,60,Tier2,43713.0,701.0,320027.0,Salaried,2,0
APP101725,Male,51,Tier1,66228.0,635.0,428765.0,Unemployed,3,1
APP101726,Male,22,Tier2,79664.0,726.0,94548.0,Salaried,3,0
APP101727,Female,36,Tier1,31928.0,705.0,63988.0,Salaried,0,0
APP101728,Male,31,Tier2,44749.0,709.0,304305.0,Salaried,3,1
APP101729,Male,62,Tier2,56951.0,595.0,359792.0,Self-employed,1,0
APP101730,Female,45,Tier3,51273.0,675.0,464161.0,Salaried,2,1
APP101731,Male,35,Tier2,72081.0,666.0,214686.0,Salaried,0,0
APP101732,Female,33,Tier3,123719.0,720.0,329009.0,Salaried,3,1
APP101733,Male,46,Tier1,63386.0,759.0,323867.0,Salaried,2,0
APP101734,Female,22,Tier2,40296.0,692.0,280291.0,Salaried,0,1
APP101735,Female,33,Tier1,29070.0,578.0,289129.0,Salaried,0,0
APP101736,Female,29,Tier2,48495.0,689.0,171794.0,Unemployed,3,1
APP101737,Male,48,Tier2,36195.0,850.0,341956.0,Self-employed,0,1
APP101738,Male,50,Tier3,64351.0,812.0,329257.0,Self-employed,2,1
APP101739,Female,42,Tier2,64040.0,442.0,233998.0,Unemployed,3,1
APP101740,Male,28,Tier2,45737.0,685.0,399866.0,Unemployed,4,1
APP101741,Male,37,Tier1,94699.0,755.0,454175.0,Self-employed,0,0
APP101742,Male,58,Tier1,40291.0,665.0,401606.0,Salaried,1,0
APP101743,Female,30,Tier3,52611.0,643.0,143634.0,Self-employed,0,1
APP101744,Female,29,Tier1,67783.0,659.0,314947.0,Salaried,4,0
APP101745,Female,26,Tier1,72841.0,724.0,163285.0,Salaried,2,0
APP101746,Female,57,Tier3,80552.0,588.0,314483.0,Salaried,4,1
APP101747,Male,27,Tier3,63570.0,775.0,163869.0,Salaried,0,0
APP101748,Male,47,Tier2,76018.0,676.0,491575.0,Salaried,3,0
APP101749,Male,64,Tier2,41698.0,605.0,417500.0,Self-employed,0,1
APP101750,Female,49,Tier3,73362.0,770.0,472948.0,Salaried,0,0
APP101751,Male,39,Tier1,73095.0,556.0,457758.0,Salaried,2,1
APP101752,Female,30,Tier2,85258.0,636.0,259410.0,Salaried,1,0
APP101753,Female,22,Tier2,21631.0,634.0,236159.0,Self-employed,1,1
APP101754,Male,28,Tier3,36856.0,850.0,561259.0,Salaried,0,0
APP101755,Female,62,Tier3,71463.0,625.0,275232.0,Salaried,2,1
APP101756,Male,28,Tier2,15000.0,508.0,96813.0,Self-employed,1,1
APP101757,Female,22,Tier1,64840.0,633.0,451120.0,Self-employed,4,1
APP101758,Female,57,Tier2,76196.0,716.0,321566.0,Salaried,3,1
APP101759,Female,39,Tier1,43472.0,743.0,525892.0,Self-employed,2,0
APP101760,Male,37,Tier3,46396.0,850.0,336445.0,Salaried,3,0
APP101761,Male,52,Tier1,33517.0,793.0,297000.0,Unemployed,2,1
APP101762,Male,44,Tier1,44569.0,695.0,528918.0,Salaried,2,0
APP101763,Male,61,Tier2,45149.0,609.0,69230.0,Self-employed,4,1
APP101764,Male,42,Tier2,41343.0,810.0,212196.0,Salaried,2,0
APP101765,Male,52,Tier3,40246.0,651.0,166896.0,Self-employed,2,0
APP101766,Female,59,Tier1,49580.0,627.0,50000.0,Salaried,2,1
APP101767,Male,41,Tier3,49338.0,647.0,430976.0,Salaried,3,0
APP101768,Male,34,Tier1,92483.0,580.0,216387.0,Self-employed,3,0
APP101769,Female,63,Tier1,47116.0,643.0,435805.0,Self-employed,2,0
APP101770,Female,31,Tier2,61883.0,661.0,358363.0,Salaried,0,1
APP101771,Female,23,Tier1,43462.0,738.0,391071.0,Self-employed,3,1
APP101772,Female,46,Tier2,43208.0,649.0,231690.0,Salaried,2,1
APP101773,Female,64,Tier1,20913.0,579.0,185363.0,Salaried,4,1
APP101774,Female,25,Tier1,23573.0,552.0,313464.0,Salaried,4,1
APP101775,Male,58,Tier2,30860.0,697.0,437875.0,Salaried,0,0
APP101776,Female,57,Tier1,58674.0,686.0,292443.0,Self-employed,4,1
APP101777,Male,61,Tier2,76523.0,636.0,194710.0,Salaried,4,0
APP101778,Male,40,Tier2,19267.0,643.0,120147.0,Unemployed,4,1
APP101779,Male,32,Tier1,44018.0,711.0,330624.0,Salaried,2,1
APP101780,Male,44,Tier3,27662.0,791.0,216890.0,Self-employed,1,0
APP101781,Female,28,Tier1,49714.0,618.0,289239.0,Salaried,3,1
APP101782,Male,58,Tier2,76515.0,687.0,264183.0,Self-employed,4,0
APP101783,Male,50,Tier1,46062.0,757.0,233335.0,Unemployed,2,1
APP101784,Male,42,Tier3,54050.0,618.0,344071.0,Salaried,4,0
APP101785,Female,44,Tier2,84105.0,679.0,383176.0,Salaried,1,1
APP101786,Male,52,Tier2,64158.0,677.0,594792.0,Self-employed,4,1
APP101787,Female,44,Tier3,39798.0,575.0,413695.0,Self-employed,0,1
APP101788,Female,58,Tier1,58178.0,693.0,539052.0,Salaried,4,1
APP101789,Male,61,Tier3,38449.0,683.0,177210.0,Self-employed,4,1
APP101790,Female,62,Tier2,63410.0,724.0,59858.0,Self-employed,3,0
APP101791,Male,48,Tier3,65307.0,585.0,297835.0,Self-employed,3,0
APP101792,Male,53,Tier3,27657.0,681.0,428704.0,Salaried,2,1
APP101793,Female,35,Tier3,58503.0,791.0,405174.0,Salaried,4,0
APP101794,Female,23,Tier1,52649.0,846.0,481707.0,Unemployed,0,1
APP101795,Male,39,Tier3,65894.0,782.0,50000.0,Salaried,1,0
APP101796,Female,59,Tier3,71627.0,586.0,487947.0,Salaried,0,1
APP101797,Male,27,Tier2,64549.0,716.0,350319.0,Unemployed,1,0
APP101798,Female,45,Tier1,48936.0,641.0,68398.0,Salaried,2,0
APP101799,Female,30,Tier3,73667.0,703.0,408529.0,Salaried,1,0
APP101800,Female,40,Tier1,37539.0,618.0,325422.0,Self-employed,2,1
APP101801,Female,28,Tier2,28590.0,543.0,357184.0,Self-employed,1,1
APP101802,Male,53,Tier2,15000.0,652.0,449866.0,Unemployed,1,1
APP101803,Female,56,Tier1,53597.0,738.0,364541.0,Self-employed,2,0
APP101804,Female,54,Tier2,38569.0,703.0,79076.0,Salaried,1,0
APP101805,Female,52,Tier1,62955.0,712.0,278546.0,Salaried,4,0
APP101806,Male,32,Tier2,15575.0,697.0,57353.0,Salaried,4,1
APP101807,Male,44,Tier3,42056.0,712.0,397359.0,Unemployed,4,1
APP101808,Male,26,Tier1,64405.0,722.0,509696.0,Salaried,0,0
APP101809,Male,38,Tier2,34403.0,658.0,113782.0,Salaried,2,0
APP101810,Male,43,Tier1,63185.0,687.0,199280.0,Salaried,3,0
APP101811,Male,50,Tier3,43860.0,819.0,167645.0,Salaried,1,0
APP101812,Female,26,Tier3,54344.0,691.0,231914.0,Salaried,1,0
APP101813,Male,56,Tier1,66903.0,683.0,361863.0,Self-employed,3,0
APP101814,Female,41,Tier2,74056.0,688.0,233540.0,Salaried,0,0
APP101815,Male,59,Tier2,56850.0,663.0,397880.0,Unemployed,3,0
APP101816,Female,44,Tier2,38720.0,645.0,459807.0,Unemployed,2,1
APP101817,Male,45,Tier2,45839.0,697.0,465264.0,Salaried,3,0
APP101818,Male,51,Tier2,67739.0,640.0,132273.0,Self-employed,3,1
APP101819,Female,57,Tier2,34575.0,668.0,507889.0,Salaried,2,1
APP101820,Female,28,Tier1,51439.0,617.0,519911.0,Salaried,2,1
APP101821,Male,43,Tier2,47282.0,689.0,532902.0,Salaried,0,1
APP101822,Male,23,Tier3,52933.0,727.0,276328.0,Self-employed,4,0
APP101823,Female,42,Tier1,34814.0,663.0,187224.0,Self-employed,0,1
APP101824,Female,56,Tier2,17961.0,519.0,152364.0,Salaried,4,1
APP101825,Male,59,Tier1,65415.0,727.0,134733.0,Self-employed,4,1
APP101826,Male,34,Tier3,74283.0,690.0,301754.0,Self-employed,3,1
APP101827,Male,38,Tier2,19157.0,601.0,427178.0,Self-employed,3,1
APP101828,Female,45,Tier2,62379.0,742.0,495984.0,Salaried,0,1
APP101829,Male,39,Tier1,76664.0,568.0,227166.0,Self-employed,4,0
APP101830,Male,29,Tier2,66918.0,764.0,294197.0,Self-employed,2,1
APP101831,Female,35,Tier3,46667.0,675.0,284372.0,Salaried,1,1
APP101832,Male,39,Tier2,36130.0,498.0,204708.0,Self-employed,3,1
APP101833,Male,44,Tier2,56620.0,694.0,410362.0,Salaried,2,1
APP101834,Male,61,Tier2,59956.0,648.0,354427.0,Self-employed,1,1
APP101835,Male,45,Tier2,56916.0,635.0,321273.0,Self-employed,1,0
APP101836,Male,38,Tier2,51397.0,621.0,353746.0,Salaried,0,1
APP101837,Male,50,Tier1,33347.0,670.0,392318.0,Salaried,4,0
APP101838,Female,55,Tier1,63454.0,641.0,390816.0,Self-employed,3,0
APP101839,Female,40,Tier2,64417.0,531.0,174227.0,Self-employed,1,1
APP101840,Male,43,Tier3,59016.0,782.0,434449.0,Self-employed,3,1
APP101841,Female,31,Tier3,57220.0,660.0,338305.0,Self-employed,3,1
APP101842,Male,59,Tier3,88585.0,621.0,234808.0,Salaried,0,0
APP101843,Female,59,Tier2,42512.0,590.0,335134.0,Salaried,0,1
APP101844,Male,29,Tier1,80629.0,742.0,351672.0,Self-employed,1,1
APP101845,Female,36,Tier2,40320.0,576.0,462268.0,Salaried,0,1
APP101846,Male,33,Tier3,77179.0,691.0,143077.0,Self-employed,4,0
APP101847,Female,61,Tier2,79667.0,633.0,498748.0,Salaried,0,1
APP101848,Male,24,Tier2,49139.0,638.0,303475.0,Salaried,4,0
APP101849,Female,30,Tier2,88219.0,592.0,224077.0,Self-employed,2,1
APP101850,Male,35,Tier3,64381.0,630.0,219486.0,Self-employed,0,1
APP101851,Female,46,Tier3,37455.0,681.0,149795.0,Self-employed,4,1
APP101852,Male,32,Tier3,47517.0,699.0,50000.0,Salaried,0,0
APP101853,Female,45,Tier2,77655.0,617.0,401610.0,Self-employed,4,1
APP101854,Female,54,Tier1,73461.0,673.0,597133.0,Salaried,0,1
APP101855,Female,57,Tier2,33839.0,751.0,57358.0,Self-employed,3,0
APP101856,Male,26,Tier1,52215.0,547.0,157436.0,Self-employed,1,0
APP101857,Male,27,Tier3,59070.0,679.0,412737.0,Salaried,2,0
APP101858,Male,26,Tier2,44848.0,604.0,293154.0,Self-employed,4,1
APP101859,Male,61,Tier2,102156.0,596.0,425163.0,Salaried,3,1
APP101860,Female,50,Tier1,59673.0,701.0,284742.0,Salaried,1,1
APP101861,Female,44,Tier2,53764.0,636.0,212906.0,Self-employed,0,0
APP101862,Female,56,Tier2,78817.0,583.0,266124.0,Salaried,1,0
APP101863,Male,47,Tier1,47696.0,786.0,50000.0,Unemployed,4,1
APP101864,Female,32,Tier3,75149.0,754.0,128477.0,Salaried,2,0
APP101865,Female,43,Tier2,21645.0,525.0,442242.0,Salaried,3,1
APP101866,Female,52,Tier2,45927.0,562.0,478785.0,Self-employed,2,1
APP101867,Male,23,Tier1,75981.0,727.0,510925.0,Salaried,2,0
APP101868,Male,48,Tier2,86404.0,657.0,366130.0,Unemployed,0,0
APP101869,Female,43,Tier2,39534.0,800.0,50000.0,Salaried,0,0
APP101870,Male,24,Tier3,37204.0,729.0,204749.0,Salaried,3,1
